"NSForest_markers"	"ENSEMBLId"	"TargetCellType"	"clusterSize"	"f_score"	"marker_count"	"data"	"dataCellSet"	"pi_null"	"pi_off"	"prior_prob_off"	"prior_prob_on"	"expProb"	"targeted"
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Smooth muscle FAM83D+"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000604344316679106	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Myofibroblasts"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.08292348651273e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"AT1"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000861788418285547	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"T cells proliferating"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.04543973761451e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"SMG duct"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	9.85561240118837e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"CD8 T cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000934731269747191	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Neuroendocrine"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.22384261400377e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"EC general capillary"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.52257591433793	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Club (nasal)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.84344987486196e-09	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"SMG serous (bronchial)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.18484933635254e-08	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Mast cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.641771945901077	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"EC aerocyte capillary"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.0698464326091606	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Monocyte-derived Mph"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.976369564014662	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"CD4 T cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000314046897325393	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Subpleural fibroblasts"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.00268791613626196	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Smooth muscle"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000166499777399465	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"AT2"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.98247894179771e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Hematopoietic stem cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000306847803995702	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Lymphatic EC mature"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.916414287782557	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Tuft"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.40339029912995e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Deuterosomal"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	6.29666611039192e-09	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Goblet (subsegmental)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	5.16583576803953e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Plasma cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000559388737548572	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Alveolar Mph MT-positive"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.0223549780999108	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Ionocyte"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.63953363986813e-06	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Interstitial Mph perivascular"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.999826384061154	TRUE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Alveolar macrophages"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.00151168864347639	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Mesothelium"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.00422486278630629	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Pericytes"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	4.16228200320057e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"DC2"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.971139976230699	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Migratory DCs"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000183631795487749	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Classical monocytes"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.997094416808613	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"SMG mucous"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.0905265720243e-06	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Suprabasal"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	6.79796220370843e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Lymphatic EC differentiating"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.987772076793827	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Non-classical monocytes"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.986888762637632	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"B cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.0286661521687149	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"NK cells"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.0010735596519067	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Alveolar fibroblasts"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.83313068923474e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Club (non-nasal)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.95967766630978e-08	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Peribronchial fibroblasts"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.04270081285984e-06	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Lymphatic EC proliferating"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.0704949599574338	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"EC venous pulmonary"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.982753078205214	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Basal resting"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.39952884925721e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Goblet (nasal)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.22400694596669e-08	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"EC arterial"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.633961156492157	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Alveolar Mph CCL3+"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.42711250179506e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Adventitial fibroblasts"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.000198189906316704	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Multiciliated (non-nasal)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	2.60390212780681e-07	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Goblet (bronchial)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.14856374783256e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Multiciliated (nasal)"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	6.02812688654808e-10	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"EC venous systemic"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	0.884188917675	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"SM activated stress response"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	3.13910273714857e-05	FALSE
"STAB1"	"ENSG00000010327"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"hlca"	"Hillock-like"	0.455044394017445	0.462610435583578	0.917654829601023	0.0823451703989768	1.251495707566e-06	FALSE
"HSD17B6"	"ENSG00000025423"	"AT0"	1440	0.276372832369942	3	"hlca"	"Subpleural fibroblasts"	0.503620688842099	0.425100113408379	0.928720802250478	0.0712791977495222	0.0616936738212754	FALSE
"HSD17B6"	"ENSG00000025423"	"AT0"	1440	0.276372832369942	3	"hlca"	"Mesothelium"	0.503620688842099	0.425100113408379	0.928720802250478	0.0712791977495222	0.844466306621665	FALSE
"HSD17B6"	"ENSG00000025423"	"AT0"	1440	0.276372832369942	3	"hlca"	"B cells"	0.503620688842099	0.425100113408379	0.928720802250478	0.0712791977495222	0.000711775706175699	FALSE
